RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15007698,Cust07698,607,France,Male,33,7,34670.1,1,0,1,42.31,0
15007699,Cust07699,641,France,Female,34,8,37604.88,1,0,0,199.84,0
15007700,Cust07700,715,France,Female,36,6,162840.71,1,0,1,62.34,0
15007701,Cust07701,768,France,Male,51,7,165859.06,4,1,0,108.84,0
15007702,Cust07702,548,France,Male,32,3,30028.79,1,1,0,75.99,1
15007703,Cust07703,672,Spain,Female,22,2,57234.16,2,0,0,125.83,0
15007704,Cust07704,724,Germany,Male,48,3,116271.4,1,0,0,95.42,1
15007705,Cust07705,583,France,Male,52,0,0.0,1,1,1,148.94,0
15007706,Cust07706,527,France,Female,23,1,71180.08,2,1,0,30.99,1
15007707,Cust07707,756,Germany,Female,34,6,132699.2,1,0,1,156.26,0
15007708,Cust07708,674,France,Female,53,5,96254.07,1,0,1,170.71,0
15007709,Cust07709,680,Germany,Male,31,3,12143.43,1,0,0,70.58,0
15007710,Cust07710,679,Germany,Female,32,4,88517.5,1,1,0,36.74,0
15007711,Cust07711,679,France,Male,41,0,150131.16,1,0,0,178.78,1
15007712,Cust07712,758,Germany,Male,37,7,108028.29,1,0,0,30.55,0
15007713,Cust07713,629,Germany,Female,55,5,111752.27,2,0,0,169.82,0
15007714,Cust07714,557,Germany,Male,40,2,131931.26,1,0,0,48.24,1
15007715,Cust07715,556,Germany,Male,55,7,66593.16,2,0,1,102.96,1
15007716,Cust07716,752,Spain,Female,39,10,26828.79,1,1,1,157.77,0
15007717,Cust07717,710,Germany,Female,25,2,34083.38,1,1,1,164.82,0
15007718,Cust07718,561,France,Male,53,2,83991.79,1,1,1,56.14,0
15007719,Cust07719,769,France,Female,29,1,0.0,2,1,1,123.28,0
15007720,Cust07720,737,Germany,Male,52,3,40410.61,4,0,0,60.3,1
15007721,Cust07721,755,Germany,Male,32,3,53472.05,3,1,0,172.98,1
15007722,Cust07722,748,France,Male,22,3,82816.81,2,0,1,145.33,0
15007723,Cust07723,696,Germany,Female,20,10,0.0,2,0,0,171.06,1
15007724,Cust07724,469,France,Male,40,7,93323.27,2,0,0,193.2,0
15007725,Cust07725,660,France,Female,26,6,101828.7,2,0,0,21.08,0
15007726,Cust07726,682,Spain,Male,50,1,173792.87,2,0,0,118.88,1
15007727,Cust07727,654,France,Male,41,0,11923.9,3,1,1,99.73,1
15007728,Cust07728,641,Germany,Male,48,10,93305.34,3,1,1,189.21,0
15007729,Cust07729,775,Germany,Female,40,5,138004.75,1,0,1,77.85,0
15007730,Cust07730,532,Spain,Male,31,2,180950.17,2,0,0,120.74,0
15007731,Cust07731,665,France,Female,33,3,0.0,1,1,0,162.89,0
15007732,Cust07732,573,Germany,Female,37,5,109795.32,2,1,1,76.96,0
15007733,Cust07733,728,Spain,Male,55,8,76451.67,2,1,1,174.21,0
15007734,Cust07734,754,France,Female,25,5,62981.93,2,1,1,125.84,0
15007735,Cust07735,754,Spain,Male,39,1,38094.44,1,1,1,192.23,0
15007736,Cust07736,530,Germany,Male,29,2,119816.0,1,1,1,72.1,0
15007737,Cust07737,622,Germany,Female,18,7,7037.82,2,1,1,76.61,0
15007738,Cust07738,488,Germany,Female,29,9,180191.0,2,1,1,161.82,0
15007739,Cust07739,685,France,Female,34,2,124704.02,1,1,1,77.21,0
15007740,Cust07740,680,Spain,Male,45,4,33708.89,1,0,1,153.93,1
15007741,Cust07741,562,France,Male,45,4,38146.84,1,0,1,88.38,0
15007742,Cust07742,547,France,Female,43,1,82408.33,3,0,0,112.79,0
15007743,Cust07743,626,France,Female,34,5,0.0,2,0,1,137.25,0
15007744,Cust07744,653,Germany,Male,47,7,146298.54,1,0,1,170.48,0
15007745,Cust07745,543,France,Male,39,0,207071.31,3,1,0,70.07,1
15007746,Cust07746,550,Spain,Male,33,4,0.0,1,1,0,158.33,1
15007747,Cust07747,672,France,Male,50,9,183532.77,1,0,0,184.68,0
15007748,Cust07748,677,France,Male,55,8,144181.4,2,0,1,186.31,1
15007749,Cust07749,354,France,Female,39,8,32648.8,2,1,1,99.53,1
15007750,Cust07750,462,France,Male,30,5,51175.36,1,0,1,169.28,0
15007751,Cust07751,636,France,Female,30,6,28155.44,2,1,0,135.82,1
15007752,Cust07752,525,Germany,Female,36,2,0.0,2,0,1,110.8,0
15007753,Cust07753,636,Spain,Male,57,4,168548.8,1,1,1,159.91,0
15007754,Cust07754,654,Germany,Male,42,4,83938.74,2,1,1,93.75,0
15007755,Cust07755,629,France,Female,41,4,121965.18,1,0,0,172.92,0
15007756,Cust07756,542,France,Female,29,5,104005.65,2,0,0,13.47,0
15007757,Cust07757,678,France,Female,41,8,128937.06,1,0,0,136.52,0
15007758,Cust07758,760,Germany,Male,30,0,0.0,2,0,0,96.87,0
15007759,Cust07759,619,Spain,Male,19,2,187169.27,2,0,1,116.58,0
15007760,Cust07760,748,Germany,Female,26,6,131660.32,3,1,0,81.74,0
15007761,Cust07761,648,Germany,Female,40,8,121947.06,1,0,0,70.45,0
15007762,Cust07762,687,France,Female,54,0,40213.53,2,0,0,47.57,0
15007763,Cust07763,585,Germany,Female,44,7,33737.65,1,1,1,156.56,0
15007764,Cust07764,699,Spain,Female,48,9,124355.17,1,0,0,174.79,1
15007765,Cust07765,746,France,Male,45,0,180022.89,1,1,0,31.68,1
15007766,Cust07766,810,Germany,Female,50,4,98153.08,1,0,1,70.06,1
15007767,Cust07767,715,France,Female,18,6,132461.36,1,0,0,33.07,0
15007768,Cust07768,540,France,Male,30,2,114039.24,1,1,1,62.3,0
15007769,Cust07769,455,Germany,Female,39,2,119779.09,1,1,1,162.02,0
15007770,Cust07770,667,France,Male,47,6,87576.49,2,1,1,102.19,0
15007771,Cust07771,574,France,Female,41,5,144632.7,1,0,1,101.14,1
15007772,Cust07772,717,France,Female,48,9,71517.46,2,0,1,73.31,0
15007773,Cust07773,824,Spain,Male,41,1,33373.61,1,1,0,180.32,0
15007774,Cust07774,596,France,Female,31,3,118354.01,1,0,0,196.1,0
15007775,Cust07775,637,France,Female,31,1,0.0,1,0,1,64.25,1
15007776,Cust07776,567,Spain,Female,37,4,204158.32,2,0,0,68.35,0
15007777,Cust07777,637,Spain,Female,50,0,188722.58,1,1,0,66.38,0
15007778,Cust07778,683,France,Male,44,9,175445.83,3,1,0,51.99,1
15007779,Cust07779,499,France,Female,38,9,157351.64,1,1,0,88.2,0
15007780,Cust07780,530,Germany,Male,50,4,110563.21,2,1,1,24.39,0
15007781,Cust07781,593,France,Female,38,7,51828.55,3,1,0,191.84,0
15007782,Cust07782,577,Germany,Female,50,7,0.0,2,1,0,37.12,1
15007783,Cust07783,655,Germany,Male,25,2,58645.21,2,0,1,183.11,0
15007784,Cust07784,638,Spain,Male,54,6,132384.24,2,1,0,80.05,1
15007785,Cust07785,650,France,Female,43,3,44210.71,1,1,1,14.44,0
15007786,Cust07786,522,Spain,Female,47,1,118183.46,3,0,1,53.86,1
15007787,Cust07787,496,Germany,Female,32,7,60678.78,2,1,1,106.45,1
15007788,Cust07788,850,France,Female,61,4,121290.93,3,1,1,97.57,0
15007789,Cust07789,677,Germany,Male,34,10,54869.19,1,1,1,37.8,0
15007790,Cust07790,750,France,Male,59,1,37982.71,3,1,1,92.24,0
15007791,Cust07791,742,France,Male,29,7,83550.31,1,1,1,151.69,0
15007792,Cust07792,694,France,Female,44,10,114421.78,1,0,0,178.17,0
15007793,Cust07793,659,France,Male,23,0,0.0,1,0,0,189.47,0
15007794,Cust07794,728,Spain,Male,47,4,51464.75,1,0,0,80.28,0
15007795,Cust07795,764,France,Male,42,10,13849.55,2,1,1,19.06,0
15007796,Cust07796,757,Spain,Female,32,10,231666.1,2,1,0,66.8,0
15007797,Cust07797,800,Germany,Female,37,2,154089.48,1,0,0,87.87,0
15007798,Cust07798,728,France,Female,50,8,149663.38,1,1,0,152.92,0
15007799,Cust07799,664,France,Female,35,0,202037.98,2,1,1,36.5,0
15007800,Cust07800,586,Spain,Female,38,4,81478.76,1,1,0,126.76,0
15007801,Cust07801,651,Spain,Male,28,2,0.0,1,0,1,97.86,0
15007802,Cust07802,470,Spain,Female,55,6,99301.28,1,0,0,100.71,0
15007803,Cust07803,609,Spain,Female,28,2,21670.08,1,0,0,154.12,0
15007804,Cust07804,697,Spain,Female,36,0,145588.18,2,1,0,75.96,1
15007805,Cust07805,667,Germany,Female,18,5,37769.33,1,1,1,35.5,0
15007806,Cust07806,542,France,Male,63,9,29290.67,2,0,0,139.09,0
15007807,Cust07807,597,Spain,Female,48,6,35832.56,2,0,0,43.36,0
15007808,Cust07808,573,France,Male,39,7,56445.55,2,1,0,114.86,0
15007809,Cust07809,668,Spain,Female,49,9,45557.75,2,0,1,53.65,0
15007810,Cust07810,498,France,Male,29,4,125022.21,1,1,0,140.93,0
15007811,Cust07811,706,Germany,Male,30,6,149694.36,2,0,1,110.29,1
15007812,Cust07812,725,Spain,Male,55,3,136954.69,2,0,0,143.17,0
15007813,Cust07813,636,France,Male,36,9,33121.0,2,0,1,66.78,0
15007814,Cust07814,562,Spain,Male,30,10,41672.99,1,1,1,127.46,0
15007815,Cust07815,805,Spain,Male,49,2,190934.87,3,0,0,175.2,1
15007816,Cust07816,724,France,Male,46,3,106927.73,2,1,0,173.64,0
15007817,Cust07817,704,Germany,Male,18,3,76124.55,1,0,0,176.79,1
15007818,Cust07818,479,France,Male,43,6,31365.8,2,0,0,37.61,0
15007819,Cust07819,613,Spain,Female,48,8,5668.96,3,0,0,25.71,1
15007820,Cust07820,721,Germany,Male,18,2,56751.7,2,1,1,155.7,0
15007821,Cust07821,657,Germany,Male,61,9,101152.75,2,1,0,73.12,1
15007822,Cust07822,665,Spain,Female,18,3,199625.37,1,0,0,54.63,0
15007823,Cust07823,694,France,Female,39,10,77279.47,2,0,1,15.84,0
15007824,Cust07824,618,France,Female,43,4,124066.93,1,0,1,36.11,1
15007825,Cust07825,644,France,Female,18,8,104868.29,3,1,1,182.14,0
15007826,Cust07826,715,France,Male,28,10,0.0,1,1,0,134.3,1
15007827,Cust07827,542,France,Female,57,10,108821.16,1,0,1,121.54,0
15007828,Cust07828,647,Germany,Male,47,0,93695.23,2,0,1,168.41,0
15007829,Cust07829,499,Germany,Male,37,0,60260.36,2,1,1,45.11,0
15007830,Cust07830,681,France,Female,41,7,60483.18,2,1,1,150.38,0
15007831,Cust07831,508,Germany,Female,27,7,0.0,2,0,0,52.76,1
15007832,Cust07832,649,France,Male,33,7,168079.64,2,0,0,136.86,1
15007833,Cust07833,653,Spain,Female,38,10,0.0,1,1,1,60.05,0
15007834,Cust07834,629,France,Male,46,9,51328.77,1,0,0,43.78,0
15007835,Cust07835,588,Germany,Female,38,9,46769.84,2,0,1,74.72,0
15007836,Cust07836,741,Germany,Female,49,2,165444.72,1,0,1,53.25,0
15007837,Cust07837,844,France,Female,51,3,155528.27,2,1,0,152.4,1
15007838,Cust07838,701,France,Male,45,1,80480.83,1,1,1,17.59,0
15007839,Cust07839,602,France,Female,45,4,81807.6,2,1,0,186.65,1
15007840,Cust07840,714,France,Female,21,4,15879.86,1,0,1,121.15,0
15007841,Cust07841,713,Spain,Female,40,10,92290.47,2,0,0,131.01,1
15007842,Cust07842,607,France,Female,31,9,77295.0,2,0,0,191.16,0
15007843,Cust07843,850,France,Male,45,3,116364.1,1,1,0,149.85,0
15007844,Cust07844,635,Spain,Male,42,3,235114.67,2,0,0,143.29,0
15007845,Cust07845,641,France,Male,32,3,129342.51,2,1,0,109.89,1
15007846,Cust07846,608,Germany,Female,22,3,75047.94,1,1,0,50.73,0
15007847,Cust07847,679,France,Male,18,9,0.0,2,1,1,50.46,0
15007848,Cust07848,648,Spain,Male,43,7,93913.34,2,0,0,43.52,0
15007849,Cust07849,784,Spain,Female,28,3,97150.2,2,0,0,97.49,0
15007850,Cust07850,597,France,Female,36,7,60929.56,2,0,0,184.15,0
15007851,Cust07851,557,Spain,Female,49,9,85794.99,1,1,1,91.52,0
15007852,Cust07852,630,France,Female,49,9,161666.62,3,1,1,183.33,1
15007853,Cust07853,642,France,Male,47,1,9187.62,2,0,0,87.57,1
15007854,Cust07854,614,France,Male,33,7,55376.04,2,0,1,114.95,0
15007855,Cust07855,541,France,Male,18,1,47229.78,4,0,1,94.3,1
15007856,Cust07856,674,Spain,Male,36,3,60812.88,1,0,1,45.25,0
15007857,Cust07857,630,Germany,Male,28,7,187033.07,2,1,0,194.0,1
15007858,Cust07858,569,France,Male,37,7,0.0,2,0,0,60.83,1
15007859,Cust07859,792,France,Female,45,3,61953.01,1,1,1,79.22,0
15007860,Cust07860,602,France,Male,32,6,91085.88,2,1,1,161.03,0
15007861,Cust07861,637,France,Male,25,10,72715.14,2,1,1,61.03,1
15007862,Cust07862,472,France,Female,33,6,154197.54,3,1,1,59.27,1
15007863,Cust07863,651,Germany,Male,45,9,168640.15,1,0,1,139.21,0
15007864,Cust07864,582,Spain,Female,19,10,51061.09,2,1,0,78.8,0
15007865,Cust07865,564,France,Female,37,2,79866.91,2,0,1,90.17,0
15007866,Cust07866,736,France,Male,35,5,121297.37,1,0,0,194.06,1
15007867,Cust07867,712,France,Male,36,7,107696.62,2,1,0,146.8,0
15007868,Cust07868,551,France,Male,27,6,63327.04,1,1,0,13.66,0
15007869,Cust07869,572,France,Male,37,3,57892.65,3,0,1,109.81,1
15007870,Cust07870,758,Spain,Male,40,3,173942.48,2,0,0,45.21,0
15007871,Cust07871,636,Germany,Female,38,5,48489.41,1,1,1,159.36,0
15007872,Cust07872,620,Germany,Male,30,7,117090.71,2,1,0,72.71,1
15007873,Cust07873,596,Germany,Female,42,1,0.0,2,0,1,17.24,0
15007874,Cust07874,685,Spain,Female,39,9,0.0,2,1,0,25.15,0
15007875,Cust07875,706,Spain,Female,52,1,180165.37,1,1,0,169.51,1
15007876,Cust07876,646,France,Male,19,5,155674.81,4,0,0,157.92,0
15007877,Cust07877,540,Spain,Female,42,9,37460.23,1,0,0,189.22,0
15007878,Cust07878,847,France,Male,22,2,123174.17,2,0,1,26.79,0
15007879,Cust07879,810,Germany,Male,18,5,198547.75,1,0,0,176.59,1
15007880,Cust07880,628,Germany,Male,26,2,30866.36,2,0,0,127.3,1
15007881,Cust07881,618,France,Female,37,4,53839.1,1,0,0,101.95,0
15007882,Cust07882,628,Spain,Male,51,1,0.0,2,1,0,64.14,1
15007883,Cust07883,594,France,Male,45,0,35422.45,2,0,0,55.34,0
15007884,Cust07884,850,Spain,Male,39,4,126049.84,2,1,1,22.76,0
15007885,Cust07885,595,Germany,Female,39,8,121619.17,1,0,0,94.22,0
15007886,Cust07886,639,Spain,Female,33,0,42768.45,2,0,1,87.1,0
15007887,Cust07887,432,France,Female,32,10,237313.72,2,1,0,137.01,0
15007888,Cust07888,608,Spain,Female,48,7,78328.75,2,0,1,150.44,0
15007889,Cust07889,630,France,Male,36,0,15461.11,2,1,1,160.52,0
15007890,Cust07890,674,Germany,Female,48,1,96653.57,3,1,0,12.13,1
15007891,Cust07891,844,France,Female,37,10,129366.03,1,0,1,161.83,1
15007892,Cust07892,585,Germany,Male,18,7,106279.01,1,0,1,71.45,0
15007893,Cust07893,506,Germany,Female,34,2,104817.04,1,1,1,73.92,0
15007894,Cust07894,473,Spain,Female,43,0,145767.97,1,0,1,171.18,0
15007895,Cust07895,646,Germany,Male,64,10,21059.32,1,0,1,19.44,1
15007896,Cust07896,675,France,Female,28,10,25242.66,2,1,1,162.05,0
15007897,Cust07897,651,France,Male,49,7,0.0,2,0,1,104.05,1
15007898,Cust07898,543,France,Female,45,2,40544.13,1,1,1,192.43,0
15007899,Cust07899,691,Spain,Male,45,7,117370.86,1,0,1,149.38,0
15007900,Cust07900,425,France,Female,46,2,0.0,1,1,1,131.22,1
15007901,Cust07901,637,Spain,Male,56,7,0.0,1,0,0,87.86,0
15007902,Cust07902,627,Spain,Female,27,6,17217.47,1,0,0,60.69,0
15007903,Cust07903,679,France,Female,41,4,54700.63,1,0,0,154.47,0
15007904,Cust07904,825,Spain,Female,30,5,62450.63,1,1,1,126.16,0
15007905,Cust07905,606,France,Female,47,9,0.0,1,0,0,81.19,0
15007906,Cust07906,628,Spain,Male,22,2,0.0,1,0,1,155.26,0
15007907,Cust07907,664,France,Female,18,4,10590.89,2,1,0,126.8,0
15007908,Cust07908,614,France,Male,34,5,2881.86,2,1,0,158.85,0
15007909,Cust07909,430,Spain,Female,38,3,59743.16,1,0,1,61.84,0
15007910,Cust07910,711,France,Female,30,2,0.0,1,0,0,44.05,0
15007911,Cust07911,706,Germany,Female,22,6,118583.96,1,0,1,51.57,0
15007912,Cust07912,609,Spain,Female,47,1,56844.39,2,1,1,156.95,1
15007913,Cust07913,638,Spain,Female,50,5,90384.86,4,1,0,179.61,0
15007914,Cust07914,498,Spain,Female,31,8,82106.08,3,0,1,112.42,0
15007915,Cust07915,564,Spain,Male,37,9,120256.85,1,0,0,88.6,0
15007916,Cust07916,743,Germany,Female,57,4,15579.07,2,1,0,18.93,0
15007917,Cust07917,645,France,Female,37,8,83561.34,2,1,1,95.65,0
15007918,Cust07918,660,Germany,Female,44,0,22916.76,1,1,1,25.86,0
15007919,Cust07919,659,Spain,Male,48,4,3151.35,2,1,1,107.19,0
15007920,Cust07920,444,Germany,Male,21,2,95865.02,2,1,1,24.04,1
15007921,Cust07921,825,Germany,Female,45,6,3480.55,1,1,1,20.79,1
15007922,Cust07922,736,France,Female,36,6,95794.59,1,1,0,92.26,0
15007923,Cust07923,661,Germany,Male,39,7,114440.84,4,0,0,151.84,1
15007924,Cust07924,742,France,Female,47,3,217679.21,2,1,1,173.95,0
15007925,Cust07925,721,Germany,Male,25,6,65053.92,4,1,1,115.61,0
15007926,Cust07926,592,France,Male,52,3,45197.32,2,1,0,76.75,0
15007927,Cust07927,529,France,Male,31,3,126131.74,2,1,0,28.36,0
15007928,Cust07928,530,France,Female,27,8,23785.85,1,0,0,96.22,0
15007929,Cust07929,506,Germany,Female,35,6,117179.98,1,0,1,159.46,0
15007930,Cust07930,646,France,Male,50,0,77182.43,2,0,0,165.56,0
15007931,Cust07931,689,Germany,Male,18,0,529.91,1,0,1,38.56,0
15007932,Cust07932,699,Germany,Female,32,8,0.0,1,1,1,167.68,0
15007933,Cust07933,649,Spain,Male,39,6,114649.14,4,0,1,161.57,0
15007934,Cust07934,564,Germany,Female,37,0,153226.47,1,1,0,175.61,1
15007935,Cust07935,681,Germany,Male,27,2,102583.88,2,0,1,157.46,0
15007936,Cust07936,687,France,Female,31,5,199564.89,4,0,1,198.29,1
15007937,Cust07937,647,Spain,Female,40,6,22108.34,3,1,0,12.24,1
15007938,Cust07938,618,Spain,Male,47,3,142145.96,2,0,0,59.72,0
15007939,Cust07939,583,France,Male,42,1,164442.83,1,1,1,121.66,0
15007940,Cust07940,623,Spain,Female,45,8,36927.93,3,1,0,111.37,0
15007941,Cust07941,731,France,Female,28,8,91404.1,2,0,0,118.75,0
15007942,Cust07942,790,Germany,Male,40,1,30826.53,2,0,1,129.39,0
15007943,Cust07943,697,France,Male,20,7,132595.35,1,0,0,41.07,0
15007944,Cust07944,541,France,Male,40,6,63055.22,1,1,1,45.7,0
15007945,Cust07945,667,Spain,Male,25,3,0.0,2,1,0,153.34,0
15007946,Cust07946,826,France,Female,38,0,0.0,1,1,1,46.06,0
15007947,Cust07947,743,France,Female,37,10,93970.9,2,0,0,129.23,1
15007948,Cust07948,778,Spain,Male,33,4,151693.22,3,1,0,117.22,1
15007949,Cust07949,724,Germany,Female,30,9,63106.36,1,0,0,163.66,0
15007950,Cust07950,484,France,Female,32,9,144989.81,2,0,1,126.03,0
15007951,Cust07951,751,Spain,Female,52,4,134953.38,1,0,1,166.42,0
15007952,Cust07952,608,Germany,Male,35,0,80172.93,1,0,1,52.67,1
15007953,Cust07953,635,France,Male,40,10,243801.11,1,1,0,77.16,1
15007954,Cust07954,718,Germany,Male,35,0,126578.01,1,1,1,45.8,0
15007955,Cust07955,669,France,Male,37,0,139630.39,2,1,1,89.42,0
15007956,Cust07956,652,France,Female,46,6,86519.21,3,1,0,66.64,1
15007957,Cust07957,659,Spain,Female,32,4,122168.23,1,0,1,191.11,1
15007958,Cust07958,674,France,Female,35,7,113504.12,1,0,0,68.7,0
15007959,Cust07959,763,Germany,Female,18,9,73650.56,2,1,0,185.17,0
15007960,Cust07960,749,France,Female,29,2,103083.13,2,1,0,157.86,0
15007961,Cust07961,491,Spain,Female,26,1,47873.45,2,1,0,178.11,1
15007962,Cust07962,560,France,Male,42,0,156498.94,1,0,0,168.32,0
15007963,Cust07963,765,France,Male,61,7,201816.44,2,0,1,173.16,0
15007964,Cust07964,526,Spain,Female,36,4,65089.34,1,0,0,79.69,0
15007965,Cust07965,742,France,Male,18,2,59339.77,1,1,0,163.77,0
15007966,Cust07966,617,France,Male,39,10,47855.62,2,0,0,108.18,1
15007967,Cust07967,414,Germany,Female,49,4,0.0,1,1,0,14.76,1
15007968,Cust07968,738,France,Female,41,4,108028.27,2,0,1,157.22,0
15007969,Cust07969,531,France,Female,21,1,67359.04,2,0,0,171.1,1
15007970,Cust07970,749,France,Male,22,0,11060.7,1,0,0,184.13,0
15007971,Cust07971,658,Spain,Male,37,4,0.0,1,1,0,24.24,1
15007972,Cust07972,828,Spain,Female,44,6,0.0,2,1,1,57.34,0
15007973,Cust07973,681,Spain,Male,27,2,75977.64,1,1,1,25.18,0
15007974,Cust07974,661,France,Female,66,5,29299.12,2,1,1,78.88,0
15007975,Cust07975,619,Spain,Female,36,7,92324.06,1,0,0,24.57,1
15007976,Cust07976,490,France,Female,24,7,46931.63,1,1,0,150.49,0
15007977,Cust07977,617,Germany,Male,35,1,101411.94,1,0,1,161.2,1
15007978,Cust07978,630,Spain,Male,33,4,95343.07,2,1,0,97.21,0
15007979,Cust07979,661,France,Male,39,3,40849.11,2,1,1,125.2,0
15007980,Cust07980,702,France,Male,35,4,125521.29,1,0,1,99.62,0
15007981,Cust07981,643,France,Male,36,3,0.0,4,1,1,60.28,0
15007982,Cust07982,676,France,Female,43,3,116676.65,2,1,1,13.47,0
15007983,Cust07983,705,France,Female,50,5,56662.08,4,1,0,16.53,1
15007984,Cust07984,523,Germany,Female,43,4,125834.01,3,1,0,117.12,1
15007985,Cust07985,795,Spain,Female,36,3,75133.63,2,0,1,101.12,0
15007986,Cust07986,642,Germany,Male,51,4,106813.11,2,1,0,40.88,0
15007987,Cust07987,680,Spain,Male,35,6,134832.05,2,1,0,77.12,0
15007988,Cust07988,755,France,Male,36,5,43626.71,1,0,1,192.18,0
15007989,Cust07989,818,France,Male,41,0,9970.37,2,1,0,133.19,0
15007990,Cust07990,794,France,Female,30,1,76759.31,1,0,0,152.12,0
15007991,Cust07991,648,Spain,Female,25,2,122683.99,2,0,0,62.13,0
15007992,Cust07992,602,Germany,Male,38,10,49048.61,1,1,0,186.35,0
15007993,Cust07993,773,France,Male,18,6,123318.62,1,0,0,132.7,0
15007994,Cust07994,720,Germany,Female,34,6,0.0,2,1,1,92.56,0
15007995,Cust07995,722,Germany,Female,48,8,156820.95,2,0,1,86.03,0
15007996,Cust07996,615,France,Male,21,2,94188.3,2,0,1,189.26,0
15007997,Cust07997,760,France,Female,55,3,237724.86,1,1,1,192.76,0
15007998,Cust07998,547,France,Male,42,3,127405.21,2,0,1,108.24,0
15007999,Cust07999,522,Spain,Male,31,5,13423.6,1,1,0,108.69,0
15008000,Cust08000,736,Germany,Female,41,2,125924.34,2,0,0,54.47,0
15008001,Cust08001,738,France,Female,46,3,49615.44,2,0,0,136.88,0
15008002,Cust08002,725,France,Female,26,0,110307.81,2,1,0,186.47,0
15008003,Cust08003,726,Spain,Female,54,4,27893.93,1,0,0,162.41,0
15008004,Cust08004,850,France,Male,50,2,58233.37,1,1,0,19.91,0
15008005,Cust08005,735,Spain,Female,39,3,103993.32,1,0,0,125.95,0
15008006,Cust08006,621,Germany,Male,23,5,123643.12,1,0,1,70.58,0
15008007,Cust08007,659,France,Female,28,1,87154.33,2,1,0,69.75,0
15008008,Cust08008,755,France,Female,29,8,90694.2,2,0,0,43.75,0
15008009,Cust08009,666,France,Male,36,9,55319.13,1,0,1,127.49,0
15008010,Cust08010,533,Germany,Female,18,8,0.0,2,1,1,182.87,0
15008011,Cust08011,544,France,Male,31,2,135843.99,1,1,1,25.73,0
15008012,Cust08012,743,France,Male,39,6,43622.84,2,1,0,138.51,0
15008013,Cust08013,545,France,Male,46,4,143772.19,1,1,1,183.23,0
15008014,Cust08014,625,France,Male,37,6,39659.55,1,1,0,22.59,1
15008015,Cust08015,606,Germany,Male,34,0,77479.63,1,1,1,94.87,1
15008016,Cust08016,530,Spain,Male,25,0,0.0,2,1,0,138.58,1
15008017,Cust08017,526,Germany,Female,67,4,104820.82,1,0,1,128.21,0
15008018,Cust08018,611,France,Female,53,9,31065.18,2,0,1,21.48,0
15008019,Cust08019,492,France,Male,41,2,14176.5,1,1,0,109.64,0
15008020,Cust08020,715,France,Male,59,7,33374.8,3,1,1,99.29,0
15008021,Cust08021,562,France,Male,43,8,69127.39,1,0,0,46.91,0
15008022,Cust08022,552,Germany,Female,31,8,51039.85,2,1,1,14.87,1
15008023,Cust08023,759,France,Male,33,10,158518.96,2,0,0,197.1,1
15008024,Cust08024,546,France,Male,47,3,123332.28,2,1,0,47.34,0
15008025,Cust08025,659,Germany,Male,28,3,142274.49,2,1,0,100.78,0
15008026,Cust08026,730,France,Male,30,5,81284.29,2,0,0,129.17,1
15008027,Cust08027,649,Spain,Female,37,3,139130.37,2,1,1,150.35,0
15008028,Cust08028,665,France,Male,34,6,0.0,2,1,1,72.56,0
15008029,Cust08029,689,Spain,Female,35,8,160365.25,2,1,0,11.66,0
15008030,Cust08030,646,Spain,Female,42,4,40501.24,2,1,0,41.69,0
15008031,Cust08031,651,Spain,Female,52,7,24593.93,1,1,1,55.81,0
15008032,Cust08032,723,France,Male,26,1,146188.24,2,1,0,112.49,0
15008033,Cust08033,464,France,Male,47,3,105361.56,2,0,0,53.13,0
15008034,Cust08034,643,France,Female,48,1,109818.33,1,0,1,192.84,0
15008035,Cust08035,767,France,Male,46,5,134275.82,2,1,0,103.91,1
15008036,Cust08036,780,Spain,Female,18,0,57356.08,3,1,1,66.5,0
15008037,Cust08037,681,Germany,Female,40,5,45897.14,1,0,1,81.76,0
15008038,Cust08038,731,Spain,Female,42,9,176004.23,2,1,1,38.47,0
15008039,Cust08039,722,France,Male,44,8,246558.81,1,1,1,54.07,0
15008040,Cust08040,795,Spain,Male,29,4,85025.31,2,1,1,14.53,0
